time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;8.75;0.25;0.15
0.001105;0;0;0;8.75;0.25;0.15
0.002069;0;0;0;8.75;0.25;0.15
0.003034;0;0;0;8.75;0.25;0.15
0.004137;0;0;0;8.75;0.25;0.15
0.005101;0;0;0;8.75;0.25;0.15
0.006065;0;0;0;8.75;0.25;0.15
0.007031;0;0;0;8.75;0.25;0.15
0.008135;0;0;0;8.75;0.25;0.15
0.009099;0;0;0;8.75;0.25;0.15
0.010063;0;0;0;8.75;0.25;0.15
0.011029;0;0;0;8.75;0.25;0.15
0.012130;0;0;0;8.75;0.25;0.15
0.013093;0;0;0;8.75;0.25;0.15
0.014057;0;0;0;8.75;0.25;0.15
0.015022;0;0;0;8.75;0.25;0.15
0.016123;0;0;0;8.75;0.25;0.15
0.017086;0;0;0;8.75;0.25;0.15
0.018049;0;0;0;8.75;0.25;0.15
0.019012;0;0;0;8.75;0.25;0.15
0.020111;0;0;0;8.75;0.25;0.15
0.021073;0;0;0;8.75;0.25;0.15
0.022036;0;0;0;8.75;0.25;0.15
0.023135;0;0;0;8.75;0.25;0.15
0.024097;0;0;0;8.75;0.25;0.15
0.025058;0;0;0;8.75;0.25;0.15
0.026019;0;0;0;8.75;0.25;0.15
0.027118;0;0;0;8.75;0.25;0.15
0.028078;0;0;0;8.75;0.25;0.15
0.029038;0;0;0;8.75;0.25;0.15
0.030136;0;0;0;8.75;0.25;0.15
0.031096;0;0;0;8.75;0.25;0.15
0.032055;0;0;0;8.75;0.25;0.15
0.033014;0;0;0;8.75;0.25;0.15
0.034110;0;0;0;8.75;0.25;0.15
0.035069;0;0;0;8.75;0.25;0.15
0.036027;0;0;0;8.75;0.25;0.15
0.037122;0;0;0;8.75;0.25;0.15
0.038080;0;0;0;8.75;0.25;0.15
0.039037;0;0;0;8.75;0.25;0.15
0.040131;0;0;0;8.75;0.25;0.15
0.041087;0;0;0;8.75;0.25;0.15
0.042044;0;0;0;8.75;0.25;0.15
0.043136;0;0;0;8.75;0.25;0.15
0.044092;0;0;0;8.75;0.25;0.15
0.045047;0;0;0;8.75;0.25;0.15
0.046001;0;0;0;8.75;0.25;0.15
0.047092;0;0;0;8.75;0.25;0.15
0.048045;0;0;0;8.75;0.25;0.15
0.049135;0;0;0;8.75;0.25;0.15
0.050088;0;0;0;8.75;0.25;0.15
0.051041;0;0;0;8.75;0.25;0.15
0.052130;0;0;0;8.75;0.25;0.15
0.053083;0;0;0;8.75;0.25;0.15
0.054035;0;0;0;8.75;0.25;0.15
0.055124;0;0;0;8.75;0.25;0.15
0.056076;0;0;0;8.75;0.25;0.15
0.057029;0;0;0;8.75;0.25;0.15
0.058117;0;0;0;8.75;0.25;0.15
0.059070;0;0;0;8.75;0.25;0.15
0.060024;0;0;0;8.75;0.25;0.15
0.061113;0;0;0;8.75;0.25;0.15
0.062066;0;0;0;8.75;0.25;0.15
0.063018;0;0;0;8.75;0.25;0.15
0.064107;0;0;0;8.75;0.25;0.15
0.065059;0;0;0;8.75;0.25;0.15
0.066011;0;0;0;8.75;0.25;0.15
0.067099;0;0;0;8.75;0.25;0.15
0.068051;0;0;0;8.75;0.25;0.15
0.069003;0;0;0;8.75;0.25;0.15
0.070092;0;0;0;8.75;0.25;0.15
0.071047;0;0;0;8.75;0.25;0.15
0.072001;0;0;0;8.75;0.25;0.15
0.073091;0;0;0;8.75;0.25;0.15
0.074044;0;0;0;8.75;0.25;0.15
0.075133;0;0;0;8.75;0.25;0.15
0.076086;0;0;0;8.75;0.25;0.15
0.077039;0;0;0;8.75;0.25;0.15
0.078127;0;0;0;8.75;0.25;0.15
0.079080;0;0;0;8.75;0.25;0.15
0.080032;0;0;0;8.75;0.25;0.15
0.081120;0;0;0;8.75;0.25;0.15
0.082072;0;0;0;8.75;0.25;0.15
0.083024;0;0;0;8.75;0.25;0.15
0.084111;0;0;0;8.75;0.25;0.15
0.085062;0;0;0;8.75;0.25;0.15
0.086013;0;0;0;8.75;0.25;0.15
0.087098;0;0;0;8.75;0.25;0.15
0.088046;0;0;0;8.75;0.25;0.15
0.089129;0;0;0;8.75;0.25;0.15
0.090077;0;0;0;8.75;0.25;0.15
0.091025;0;0;0;8.75;0.25;0.15
0.092108;0;0;0;8.75;0.25;0.15
0.093058;0;0;0;8.75;0.25;0.15
0.094007;0;0;0;8.75;0.25;0.15
0.095093;0;0;0;8.75;0.25;0.15
0.096042;0;0;0;8.75;0.25;0.15
0.097126;0;0;0;8.75;0.25;0.15
0.098075;0;0;0;8.75;0.25;0.15
0.099022;0;0;0;8.75;0.25;0.15
0.100103;0;0;0;8.75;0.25;0.15
0.101046;0;0;0;8.75;0.25;0.15
0.102124;0;0;0;8.75;0.25;0.15
0.103066;0;0;0;8.75;0.25;0.15
0.104008;0;0;0;8.75;0.25;0.15
0.105086;0;0;0;8.75;0.25;0.15
0.106029;0;0;0;8.75;0.25;0.15
0.107108;0;0;0;8.75;0.25;0.15
0.108052;0;0;0;8.75;0.25;0.15
0.109132;0;0;0;8.75;0.25;0.15
0.110078;0;0;0;8.75;0.25;0.15
0.111025;0;0;0;8.75;0.25;0.15
0.112108;0;0;0;8.75;0.25;0.15
0.113054;0;0;0;8.75;0.25;0.15
0.114000;0;0;0;8.75;0.25;0.15
0.115081;0;0;0;8.75;0.25;0.15
0.116026;0;0;0;8.75;0.25;0.15
0.117107;0;0;0;8.75;0.25;0.15
0.118052;0;0;0;8.75;0.25;0.15
0.119132;0;0;0;8.75;0.25;0.15
0.120078;0;0;0;8.75;0.25;0.15
0.121022;0;0;0;8.75;0.25;0.15
0.122100;0;0;0;8.75;0.25;0.15
0.123044;0;0;0;8.75;0.25;0.15
0.124122;0;0;0;8.75;0.25;0.15
0.125066;0;0;0;8.75;0.25;0.15
0.126011;0;0;0;8.75;0.25;0.15
0.127093;0;0;0;8.75;0.25;0.15
0.128039;0;0;0;8.75;0.25;0.15
0.129120;0;0;0;8.75;0.25;0.15
0.130066;0;0;0;8.75;0.25;0.15
0.131013;0;0;0;8.75;0.25;0.15
0.132094;0;0;0;8.75;0.25;0.15
0.133041;0;0;0;8.75;0.25;0.15
0.134123;0;0;0;8.75;0.25;0.15
0.135069;0;0;0;8.75;0.25;0.15
0.136015;0;0;0;8.75;0.25;0.15
0.137096;0;0;0;8.75;0.25;0.15
0.138041;0;0;0;8.75;0.25;0.15
0.139121;0;0;0;8.75;0.25;0.15
0.140066;0;0;0;8.75;0.25;0.15
0.141011;0;0;0;8.75;0.25;0.15
0.142091;0;0;0;8.75;0.25;0.15
0.143035;0;0;0;8.75;0.25;0.15
0.144114;0;0;0;8.75;0.25;0.15
0.145057;0;0;0;8.75;0.25;0.15
0.146001;0;0;0;8.75;0.25;0.15
0.147078;0;0;0;8.75;0.25;0.15
0.148022;0;0;0;8.75;0.25;0.15
0.149102;0;0;0;8.75;0.25;0.15
0.150046;0;0;0;8.75;0.25;0.15
0.151126;0;0;0;8.75;0.25;0.15
0.152070;0;0;0;8.75;0.25;0.15
0.153014;0;0;0;8.75;0.25;0.15
0.154093;0;0;0;8.75;0.25;0.15
0.155037;0;0;0;8.75;0.25;0.15
0.156115;0;0;0;8.75;0.25;0.15
0.157061;0;0;0;8.75;0.25;0.15
0.158005;0;0;0;8.75;0.25;0.15
0.159084;0;0;0;8.75;0.25;0.15
0.160027;0;0;0;8.75;0.25;0.15
0.161105;0;0;0;8.75;0.25;0.15
0.162048;0;0;0;8.75;0.25;0.15
0.163126;0;0;0;8.75;0.25;0.15
0.164069;0;0;0;8.75;0.25;0.15
0.165013;0;0;0;8.75;0.25;0.15
0.166091;0;0;0;8.75;0.25;0.15
0.167033;0;0;0;8.75;0.25;0.15
0.168111;0;0;0;8.75;0.25;0.15
0.169054;0;0;0;8.75;0.25;0.15
0.170132;0;0;0;8.75;0.25;0.15
0.171076;0;0;0;8.75;0.25;0.15
0.172019;0;0;0;8.75;0.25;0.15
0.173096;0;0;0;8.75;0.25;0.15
0.174038;0;0;0;8.75;0.25;0.15
0.175116;0;0;0;8.75;0.25;0.15
0.176060;0;0;0;8.75;0.25;0.15
0.177004;0;0;0;8.75;0.25;0.15
0.178082;0;0;0;8.75;0.25;0.15
0.179025;0;0;0;8.75;0.25;0.15
0.180103;0;0;0;8.75;0.25;0.15
0.181045;0;0;0;8.75;0.25;0.15
0.182121;0;0;0;8.75;0.25;0.15
0.183061;0;0;0;8.75;0.25;0.15
0.184001;0;0;0;8.75;0.25;0.15
0.185075;0;0;0;8.75;0.25;0.15
0.186015;0;0;0;8.75;0.25;0.15
0.187091;0;0;0;8.75;0.25;0.15
0.188033;0;0;0;8.75;0.25;0.15
0.189107;0;0;0;8.75;0.25;0.15
0.190044;0;0;0;8.75;0.25;0.15
0.191111;0;0;0;8.75;0.25;0.15
0.192045;0;0;0;8.75;0.25;0.15
0.193115;0;0;0;8.75;0.25;0.15
0.194055;0;0;0;8.75;0.25;0.15
0.195132;0;0;0;8.75;0.25;0.15
0.196073;0;0;0;8.75;0.25;0.15
0.197015;0;0;0;8.75;0.25;0.15
0.198091;0;0;0;8.75;0.25;0.15
0.199034;0;0;0;8.75;0.25;0.15
0.200111;0;0;0;8.75;0.25;0.15
0.201054;0;0;0;8.75;0.25;0.15
