time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;8.75;0.25;0.1415
0.001011;0;0;0;8.75;0.25;0.1415
0.002021;0;0;0;8.75;0.25;0.1415
0.003001;0;0;0;8.75;0.25;0.1415
0.004011;0;0;0;8.75;0.25;0.1415
0.005022;0;0;0;8.75;0.25;0.1415
0.006001;0;0;0;8.75;0.25;0.1415
0.007011;0;0;0;8.75;0.25;0.1415
0.008021;0;0;0;8.75;0.25;0.1415
0.009030;0;0;0;8.75;0.25;0.1415
0.010008;0;0;0;8.75;0.25;0.1415
0.011016;0;0;0;8.75;0.25;0.1415
0.012024;0;0;0;8.75;0.25;0.1415
0.013001;0;0;0;8.75;0.25;0.1415
0.014008;0;0;0;8.75;0.25;0.1415
0.015015;0;0;0;8.75;0.25;0.1415
0.016021;0;0;0;8.75;0.25;0.1415
0.017027;0;0;0;8.75;0.25;0.1415
0.018003;0;0;0;8.75;0.25;0.1415
0.019009;0;0;0;8.75;0.25;0.1415
0.020015;0;0;0;8.75;0.25;0.1415
0.021021;0;0;0;8.75;0.25;0.1415
0.022027;0;0;0;8.75;0.25;0.1415
0.023002;0;0;0;8.75;0.25;0.1415
0.024007;0;0;0;8.75;0.25;0.1415
0.025012;0;0;0;8.75;0.25;0.1415
0.026017;0;0;0;8.75;0.25;0.1415
0.027021;0;0;0;8.75;0.25;0.1415
0.028025;0;0;0;8.75;0.25;0.1415
0.029029;0;0;0;8.75;0.25;0.1415
0.030001;0;0;0;8.75;0.25;0.1415
0.031004;0;0;0;8.75;0.25;0.1415
0.032007;0;0;0;8.75;0.25;0.1415
0.033010;0;0;0;8.75;0.25;0.1415
0.034013;0;0;0;8.75;0.25;0.1415
0.035016;0;0;0;8.75;0.25;0.1415
0.036018;0;0;0;8.75;0.25;0.1415
0.037020;0;0;0;8.75;0.25;0.1415
0.038022;0;0;0;8.75;0.25;0.1415
0.039024;0;0;0;8.75;0.25;0.1415
0.040025;0;0;0;8.75;0.25;0.1415
0.041026;0;0;0;8.75;0.25;0.1415
0.042027;0;0;0;8.75;0.25;0.1415
0.043028;0;0;0;8.75;0.25;0.1415
0.044028;0;0;0;8.75;0.25;0.1415
0.045028;0;0;0;8.75;0.25;0.1415
0.046028;0;0;0;8.75;0.25;0.1415
0.047027;0;0;0;8.75;0.25;0.1415
0.048027;0;0;0;8.75;0.25;0.1415
0.049025;0;0;0;8.75;0.25;0.1415
0.050024;0;0;0;8.75;0.25;0.1415
0.051022;0;0;0;8.75;0.25;0.1415
0.052020;0;0;0;8.75;0.25;0.1415
0.053018;0;0;0;8.75;0.25;0.1415
0.054017;0;0;0;8.75;0.25;0.1415
0.055014;0;0;0;8.75;0.25;0.1415
0.056011;0;0;0;8.75;0.25;0.1415
0.057008;0;0;0;8.75;0.25;0.1415
0.058005;0;0;0;8.75;0.25;0.1415
0.059003;0;0;0;8.75;0.25;0.1415
0.060030;0;0;0;8.75;0.25;0.1415
0.061026;0;0;0;8.75;0.25;0.1415
0.062022;0;0;0;8.75;0.25;0.1415
0.063019;0;0;0;8.75;0.25;0.1415
0.064016;0;0;0;8.75;0.25;0.1415
0.065013;0;0;0;8.75;0.25;0.1415
0.066009;0;0;0;8.75;0.25;0.1415
0.067006;0;0;0;8.75;0.25;0.1415
0.068003;0;0;0;8.75;0.25;0.1415
0.069030;0;0;0;8.75;0.25;0.1415
0.070027;0;0;0;8.75;0.25;0.1415
0.071024;0;0;0;8.75;0.25;0.1415
0.072022;0;0;0;8.75;0.25;0.1415
0.073019;0;0;0;8.75;0.25;0.1415
0.074016;0;0;0;8.75;0.25;0.1415
0.075013;0;0;0;8.75;0.25;0.1415
0.076010;0;0;0;8.75;0.25;0.1415
0.077007;0;0;0;8.75;0.25;0.1415
0.078003;0;0;0;8.75;0.25;0.1415
0.079030;0;0;0;8.75;0.25;0.1415
0.080026;0;0;0;8.75;0.25;0.1415
0.081022;0;0;0;8.75;0.25;0.1415
0.082018;0;0;0;8.75;0.25;0.1415
0.083014;0;0;0;8.75;0.25;0.1415
0.084010;0;0;0;8.75;0.25;0.1415
0.085006;0;0;0;8.75;0.25;0.1415
0.086002;0;0;0;8.75;0.25;0.1415
0.087028;0;0;0;8.75;0.25;0.1415
0.088024;0;0;0;8.75;0.25;0.1415
0.089019;0;0;0;8.75;0.25;0.1415
0.090014;0;0;0;8.75;0.25;0.1415
0.091009;0;0;0;8.75;0.25;0.1415
0.092004;0;0;0;8.75;0.25;0.1415
0.093028;0;0;0;8.75;0.25;0.1415
0.094023;0;0;0;8.75;0.25;0.1415
0.095017;0;0;0;8.75;0.25;0.1415
0.096011;0;0;0;8.75;0.25;0.1415
0.097005;0;0;0;8.75;0.25;0.1415
