time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;7.5;0.5;0.15
0.001173;0;0;0;7.5;0.5;0.15
0.002147;0;0;0;7.5;0.5;0.15
0.003121;0;0;0;7.5;0.5;0.15
0.004096;0;0;0;7.5;0.5;0.15
0.005071;0;0;0;7.5;0.5;0.15
0.006046;0;0;0;7.5;0.5;0.15
0.007019;0;0;0;7.5;0.5;0.15
0.008187;0;0;0;7.5;0.5;0.15
0.009163;0;0;0;7.5;0.5;0.15
0.010138;0;0;0;7.5;0.5;0.15
0.011113;0;0;0;7.5;0.5;0.15
0.012086;0;0;0;7.5;0.5;0.15
0.013059;0;0;0;7.5;0.5;0.15
0.014032;0;0;0;7.5;0.5;0.15
0.015006;0;0;0;7.5;0.5;0.15
0.016174;0;0;0;7.5;0.5;0.15
0.017145;0;0;0;7.5;0.5;0.15
0.018116;0;0;0;7.5;0.5;0.15
0.019087;0;0;0;7.5;0.5;0.15
0.020059;0;0;0;7.5;0.5;0.15
0.021031;0;0;0;7.5;0.5;0.15
0.022001;0;0;0;7.5;0.5;0.15
0.023165;0;0;0;7.5;0.5;0.15
0.024134;0;0;0;7.5;0.5;0.15
0.025104;0;0;0;7.5;0.5;0.15
0.026074;0;0;0;7.5;0.5;0.15
0.027043;0;0;0;7.5;0.5;0.15
0.028010;0;0;0;7.5;0.5;0.15
0.029172;0;0;0;7.5;0.5;0.15
0.030140;0;0;0;7.5;0.5;0.15
0.031107;0;0;0;7.5;0.5;0.15
0.032075;0;0;0;7.5;0.5;0.15
0.033042;0;0;0;7.5;0.5;0.15
0.034009;0;0;0;7.5;0.5;0.15
0.035169;0;0;0;7.5;0.5;0.15
0.036135;0;0;0;7.5;0.5;0.15
0.037100;0;0;0;7.5;0.5;0.15
0.038065;0;0;0;7.5;0.5;0.15
0.039030;0;0;0;7.5;0.5;0.15
0.040188;0;0;0;7.5;0.5;0.15
0.041152;0;0;0;7.5;0.5;0.15
0.042116;0;0;0;7.5;0.5;0.15
0.043080;0;0;0;7.5;0.5;0.15
0.044043;0;0;0;7.5;0.5;0.15
0.045006;0;0;0;7.5;0.5;0.15
0.046161;0;0;0;7.5;0.5;0.15
0.047123;0;0;0;7.5;0.5;0.15
0.048084;0;0;0;7.5;0.5;0.15
0.049045;0;0;0;7.5;0.5;0.15
0.050006;0;0;0;7.5;0.5;0.15
