time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;2.5;0.25;0.005
0.001031;0;0;0;2.5;0.25;0.005
0.002013;0;0;0;2.5;0.25;0.005
0.003042;0;0;0;2.5;0.25;0.005
0.004023;0;0;0;2.5;0.25;0.005
0.005004;0;0;0;2.5;0.25;0.005
0.006032;0;0;0;2.5;0.25;0.005
0.007013;0;0;0;2.5;0.25;0.005
0.008040;0;0;0;2.5;0.25;0.005
0.009021;0;0;0;2.5;0.25;0.005
0.010001;0;0;0;2.5;0.25;0.005
0.011028;0;0;0;2.5;0.25;0.005
0.012007;0;0;0;2.5;0.25;0.005
0.013033;0;0;0;2.5;0.25;0.005
0.014012;0;0;0;2.5;0.25;0.005
0.015037;0;0;0;2.5;0.25;0.005
0.016016;0;0;0;2.5;0.25;0.005
0.017040;0;0;0;2.5;0.25;0.005
0.018016;0;0;0;2.5;0.25;0.005
0.019039;0;0;0;2.5;0.25;0.005
0.020015;0;0;0;2.5;0.25;0.005
0.021036;0;0;0;2.5;0.25;0.005
0.022011;0;0;0;2.5;0.25;0.005
0.023033;0;0;0;2.5;0.25;0.005
0.024009;0;0;0;2.5;0.25;0.005
0.025031;0;0;0;2.5;0.25;0.005
0.026006;0;0;0;2.5;0.25;0.005
0.027027;0;0;0;2.5;0.25;0.005
0.028002;0;0;0;2.5;0.25;0.005
0.029023;0;0;0;2.5;0.25;0.005
0.030044;0;0;0;2.5;0.25;0.005
0.031017;0;0;0;2.5;0.25;0.005
0.032034;0;0;0;2.5;0.25;0.005
0.033005;0;0;0;2.5;0.25;0.005
0.034021;0;0;0;2.5;0.25;0.005
0.035037;0;0;0;2.5;0.25;0.005
0.036007;0;0;0;2.5;0.25;0.005
0.037023;0;0;0;2.5;0.25;0.005
0.038041;0;0;0;2.5;0.25;0.005
0.039011;0;0;0;2.5;0.25;0.005
0.040025;0;0;0;2.5;0.25;0.005
0.041037;0;0;0;2.5;0.25;0.005
0.042005;0;0;0;2.5;0.25;0.005
0.043020;0;0;0;2.5;0.25;0.005
0.044033;0;0;0;2.5;0.25;0.005
0.045045;0;0;0;2.5;0.25;0.005
0.046008;0;0;0;2.5;0.25;0.005
0.047019;0;0;0;2.5;0.25;0.005
0.048030;0;0;0;2.5;0.25;0.005
0.049041;0;0;0;2.5;0.25;0.005
0.050006;0;0;0;2.5;0.25;0.005
0.051013;0;0;0;2.5;0.25;0.005
0.052013;0;0;0;2.5;0.25;0.005
0.053014;0;0;0;2.5;0.25;0.005
0.054010;0;0;0;2.5;0.25;0.005
0.055010;0;0;0;2.5;0.25;0.005
0.056016;0;0;0;2.5;0.25;0.005
0.057023;0;0;0;2.5;0.25;0.005
0.058032;0;0;0;2.5;0.25;0.005
0.059041;0;0;0;2.5;0.25;0.005
0.060003;0;0;0;2.5;0.25;0.005
0.061010;0;0;0;2.5;0.25;0.005
0.062017;0;0;0;2.5;0.25;0.005
0.063024;0;0;0;2.5;0.25;0.005
0.064023;0;0;0;2.5;0.25;0.005
0.065020;0;0;0;2.5;0.25;0.005
0.066025;0;0;0;2.5;0.25;0.005
0.067032;0;0;0;2.5;0.25;0.005
0.068041;0;0;0;2.5;0.25;0.005
0.069001;0;0;0;2.5;0.25;0.005
0.070004;0;0;0;2.5;0.25;0.005
0.071002;0;0;0;2.5;0.25;0.005
0.072004;0;0;0;2.5;0.25;0.005
0.073008;0;0;0;2.5;0.25;0.005
0.074011;0;0;0;2.5;0.25;0.005
0.075017;0;0;0;2.5;0.25;0.005
0.076023;0;0;0;2.5;0.25;0.005
0.077027;0;0;0;2.5;0.25;0.005
0.078027;0;0;0;2.5;0.25;0.005
0.079017;0;0;0;2.5;0.25;0.005
0.080019;0;0;0;2.5;0.25;0.005
0.081022;0;0;0;2.5;0.25;0.005
0.082020;0;0;0;2.5;0.25;0.005
0.083014;0;0;0;2.5;0.25;0.005
0.084018;0;0;0;2.5;0.25;0.005
0.085023;0;0;0;2.5;0.25;0.005
0.086027;0;0;0;2.5;0.25;0.005
0.087031;0;0;0;2.5;0.25;0.005
0.088034;0;0;0;2.5;0.25;0.005
0.089039;0;0;0;2.5;0.25;0.005
0.090042;0;0;0;2.5;0.25;0.005
0.091023;0;0;0;2.5;0.25;0.005
0.092004;0;0;0;2.5;0.25;0.005
0.093043;0;0;0;2.5;0.25;0.005
0.094040;0;0;0;2.5;0.25;0.005
0.095041;0;0;0;2.5;0.25;0.005
0.096044;0;0;0;2.5;0.25;0.005
0.097040;0;0;0;2.5;0.25;0.005
0.098035;0;0;0;2.5;0.25;0.005
0.099035;0;0;0;2.5;0.25;0.005
0.100034;0;0;0;2.5;0.25;0.005
0.101040;0;0;0;2.5;0.25;0.005
0.102002;0;0;0;2.5;0.25;0.005
0.103006;0;0;0;2.5;0.25;0.005
0.104005;0;0;0;2.5;0.25;0.005
0.105041;0;0;0;2.5;0.25;0.005
0.106024;0;0;0;2.5;0.25;0.005
0.107016;0;0;0;2.5;0.25;0.005
0.108008;0;0;0;2.5;0.25;0.005
0.109000;0;0;0;2.5;0.25;0.005
0.110042;0;0;0;2.5;0.25;0.005
0.111040;0;0;0;2.5;0.25;0.005
0.112045;0;0;0;2.5;0.25;0.005
0.113004;0;0;0;2.5;0.25;0.005
0.114010;0;0;0;2.5;0.25;0.005
0.115013;0;0;0;2.5;0.25;0.005
0.116010;0;0;0;2.5;0.25;0.005
0.117016;0;0;0;2.5;0.25;0.005
0.118020;0;0;0;2.5;0.25;0.005
0.119023;0;0;0;2.5;0.25;0.005
0.120026;0;0;0;2.5;0.25;0.005
0.121032;0;0;0;2.5;0.25;0.005
0.122037;0;0;0;2.5;0.25;0.005
0.123043;0;0;0;2.5;0.25;0.005
0.124002;0;0;0;2.5;0.25;0.005
0.125004;0;0;0;2.5;0.25;0.005
0.126003;0;0;0;2.5;0.25;0.005
0.127045;0;0;0;2.5;0.25;0.005
0.128002;0;0;0;2.5;0.25;0.005
0.129008;0;0;0;2.5;0.25;0.005
0.130013;0;0;0;2.5;0.25;0.005
0.131020;0;0;0;2.5;0.25;0.005
0.132013;0;0;0;2.5;0.25;0.005
0.133042;0;0;0;2.5;0.25;0.005
0.134035;0;0;0;2.5;0.25;0.005
0.135028;0;0;0;2.5;0.25;0.005
0.136021;0;0;0;2.5;0.25;0.005
0.137023;0;0;0;2.5;0.25;0.005
0.138016;0;0;0;2.5;0.25;0.005
0.139013;0;0;0;2.5;0.25;0.005
0.140012;0;0;0;2.5;0.25;0.005
0.141014;0;0;0;2.5;0.25;0.005
