nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
10961;0.500010;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479400;0.511875;0.042958;0.000000;-0.000000;-0.000000
10983;0.501011;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479395;0.511875;0.043058;0.000000;-0.000000;-0.000000
11005;0.502013;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479390;0.511875;0.043158;0.000000;-0.000000;-0.000000
11027;0.503015;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479385;0.511875;0.043258;0.000000;0.000000;0.000000
11049;0.504017;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;0.000000;0.099875;6.479380;0.511875;0.043358;0.000000;0.000000;0.000000
11071;0.505019;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479375;0.511875;0.043458;0.000000;0.000000;-0.000000
11093;0.506021;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479370;0.511875;0.043558;0.000000;0.000000;0.000000
11115;0.507023;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479365;0.511875;0.043658;0.000000;0.000000;0.000000
11137;0.508024;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479360;0.511875;0.043758;0.000000;0.000000;-0.000000
11159;0.509026;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479355;0.511875;0.043858;0.000000;0.000000;-0.000000
11181;0.510028;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479350;0.511875;0.043959;0.000000;0.000000;-0.000000
11203;0.511030;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;0.000000;0.099875;6.479345;0.511875;0.044059;0.000000;0.000000;-0.000000
11225;0.512031;0.000045;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479340;0.511875;0.044159;0.000000;0.000000;0.000000
11247;0.513032;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479335;0.511875;0.044259;0.000000;0.000001;0.000000
11269;0.514034;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479330;0.511875;0.044359;0.000003;0.000002;-0.000000
11291;0.515032;0.000045;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.479325;0.511875;0.044458;0.000008;0.000004;0.000000
11313;0.516026;0.000046;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004993;-0.000001;0.099875;6.479320;0.511875;0.044558;0.000031;0.000019;0.000001
