time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;8.75;0.25;0.1455
0.001037;0;0;0;8.75;0.25;0.1455
0.002073;0;0;0;8.75;0.25;0.1455
0.003033;0;0;0;8.75;0.25;0.1455
0.004068;0;0;0;8.75;0.25;0.1455
0.005029;0;0;0;8.75;0.25;0.1455
0.006064;0;0;0;8.75;0.25;0.1455
0.007023;0;0;0;8.75;0.25;0.1455
0.008058;0;0;0;8.75;0.25;0.1455
0.009017;0;0;0;8.75;0.25;0.1455
0.010051;0;0;0;8.75;0.25;0.1455
0.011009;0;0;0;8.75;0.25;0.1455
0.012042;0;0;0;8.75;0.25;0.1455
0.013073;0;0;0;8.75;0.25;0.1455
0.014031;0;0;0;8.75;0.25;0.1455
0.015062;0;0;0;8.75;0.25;0.1455
0.016018;0;0;0;8.75;0.25;0.1455
0.017048;0;0;0;8.75;0.25;0.1455
0.018004;0;0;0;8.75;0.25;0.1455
0.019033;0;0;0;8.75;0.25;0.1455
0.020062;0;0;0;8.75;0.25;0.1455
0.021017;0;0;0;8.75;0.25;0.1455
0.022045;0;0;0;8.75;0.25;0.1455
0.023072;0;0;0;8.75;0.25;0.1455
0.024026;0;0;0;8.75;0.25;0.1455
0.025053;0;0;0;8.75;0.25;0.1455
0.026006;0;0;0;8.75;0.25;0.1455
0.027033;0;0;0;8.75;0.25;0.1455
0.028060;0;0;0;8.75;0.25;0.1455
0.029012;0;0;0;8.75;0.25;0.1455
0.030037;0;0;0;8.75;0.25;0.1455
0.031063;0;0;0;8.75;0.25;0.1455
0.032014;0;0;0;8.75;0.25;0.1455
0.033039;0;0;0;8.75;0.25;0.1455
0.034063;0;0;0;8.75;0.25;0.1455
0.035015;0;0;0;8.75;0.25;0.1455
0.036040;0;0;0;8.75;0.25;0.1455
0.037064;0;0;0;8.75;0.25;0.1455
0.038016;0;0;0;8.75;0.25;0.1455
0.039040;0;0;0;8.75;0.25;0.1455
0.040062;0;0;0;8.75;0.25;0.1455
0.041011;0;0;0;8.75;0.25;0.1455
0.042032;0;0;0;8.75;0.25;0.1455
0.043053;0;0;0;8.75;0.25;0.1455
0.044002;0;0;0;8.75;0.25;0.1455
0.045023;0;0;0;8.75;0.25;0.1455
0.046044;0;0;0;8.75;0.25;0.1455
0.047065;0;0;0;8.75;0.25;0.1455
0.048012;0;0;0;8.75;0.25;0.1455
0.049032;0;0;0;8.75;0.25;0.1455
0.050053;0;0;0;8.75;0.25;0.1455
0.051001;0;0;0;8.75;0.25;0.1455
0.052022;0;0;0;8.75;0.25;0.1455
0.053044;0;0;0;8.75;0.25;0.1455
0.054065;0;0;0;8.75;0.25;0.1455
0.055014;0;0;0;8.75;0.25;0.1455
0.056035;0;0;0;8.75;0.25;0.1455
0.057056;0;0;0;8.75;0.25;0.1455
0.058003;0;0;0;8.75;0.25;0.1455
0.059018;0;0;0;8.75;0.25;0.1455
0.060032;0;0;0;8.75;0.25;0.1455
0.061046;0;0;0;8.75;0.25;0.1455
0.062061;0;0;0;8.75;0.25;0.1455
0.063003;0;0;0;8.75;0.25;0.1455
0.064017;0;0;0;8.75;0.25;0.1455
0.065031;0;0;0;8.75;0.25;0.1455
0.066046;0;0;0;8.75;0.25;0.1455
0.067060;0;0;0;8.75;0.25;0.1455
0.068071;0;0;0;8.75;0.25;0.1455
0.069012;0;0;0;8.75;0.25;0.1455
0.070027;0;0;0;8.75;0.25;0.1455
0.071044;0;0;0;8.75;0.25;0.1455
0.072060;0;0;0;8.75;0.25;0.1455
0.073004;0;0;0;8.75;0.25;0.1455
0.074020;0;0;0;8.75;0.25;0.1455
0.075036;0;0;0;8.75;0.25;0.1455
0.076052;0;0;0;8.75;0.25;0.1455
0.077067;0;0;0;8.75;0.25;0.1455
0.078010;0;0;0;8.75;0.25;0.1455
0.079024;0;0;0;8.75;0.25;0.1455
0.080039;0;0;0;8.75;0.25;0.1455
0.081054;0;0;0;8.75;0.25;0.1455
0.082069;0;0;0;8.75;0.25;0.1455
0.083013;0;0;0;8.75;0.25;0.1455
0.084029;0;0;0;8.75;0.25;0.1455
0.085044;0;0;0;8.75;0.25;0.1455
0.086056;0;0;0;8.75;0.25;0.1455
0.087065;0;0;0;8.75;0.25;0.1455
0.088070;0;0;0;8.75;0.25;0.1455
0.089071;0;0;0;8.75;0.25;0.1455
0.090065;0;0;0;8.75;0.25;0.1455
0.091054;0;0;0;8.75;0.25;0.1455
0.092041;0;0;0;8.75;0.25;0.1455
0.093023;0;0;0;8.75;0.25;0.1455
0.094013;0;0;0;8.75;0.25;0.1455
0.095008;0;0;0;8.75;0.25;0.1455
0.096002;0;0;0;8.75;0.25;0.1455
0.097068;0;0;0;8.75;0.25;0.1455
0.098066;0;0;0;8.75;0.25;0.1455
0.099052;0;0;0;8.75;0.25;0.1455
0.100037;0;0;0;8.75;0.25;0.1455
0.101005;0;0;0;8.75;0.25;0.1455
0.102065;0;0;0;8.75;0.25;0.1455
0.103009;0;0;0;8.75;0.25;0.1455
0.104021;0;0;0;8.75;0.25;0.1455
0.105019;0;0;0;8.75;0.25;0.1455
0.106019;0;0;0;8.75;0.25;0.1455
0.107005;0;0;0;8.75;0.25;0.1455
0.108016;0;0;0;8.75;0.25;0.1455
0.109032;0;0;0;8.75;0.25;0.1455
0.110039;0;0;0;8.75;0.25;0.1455
0.111024;0;0;0;8.75;0.25;0.1455
0.112035;0;0;0;8.75;0.25;0.1455
