time [s];zmax [m];posx [m];posy [m];posz [m]
0.000000;-3.40282e+38;9.5;0.4818;0.003
0.001006;-3.40282e+38;9.5;0.4818;0.003
0.002011;-3.40282e+38;9.5;0.4818;0.003
0.003016;-3.40282e+38;9.5;0.4818;0.003
0.004002;-3.40282e+38;9.5;0.4818;0.003
0.005008;-3.40282e+38;9.5;0.4818;0.003
0.006013;-3.40282e+38;9.5;0.4818;0.003
0.007018;-3.40282e+38;9.5;0.4818;0.003
0.008004;-3.40282e+38;9.5;0.4818;0.003
0.009008;-3.40282e+38;9.5;0.4818;0.003
0.010013;-3.40282e+38;9.5;0.4818;0.003
0.011017;-3.40282e+38;9.5;0.4818;0.003
0.012001;-3.40282e+38;9.5;0.4818;0.003
0.013004;-3.40282e+38;9.5;0.4818;0.003
0.014008;-3.40282e+38;9.5;0.4818;0.003
0.015011;-3.40282e+38;9.5;0.4818;0.003
0.016013;-3.40282e+38;9.5;0.4818;0.003
0.017016;-3.40282e+38;9.5;0.4818;0.003
0.018019;-3.40282e+38;9.5;0.4818;0.003
0.019001;-3.40282e+38;9.5;0.4818;0.003
0.020003;-3.40282e+38;9.5;0.4818;0.003
0.021003;-3.40282e+38;9.5;0.4818;0.003
0.022002;-3.40282e+38;9.5;0.4818;0.003
0.023001;-3.40282e+38;9.5;0.4818;0.003
0.024000;-3.40282e+38;9.5;0.4818;0.003
0.025018;-3.40282e+38;9.5;0.4818;0.003
0.026015;-3.40282e+38;9.5;0.4818;0.003
0.027012;-3.40282e+38;9.5;0.4818;0.003
0.028010;-3.40282e+38;9.5;0.4818;0.003
0.029006;-3.40282e+38;9.5;0.4818;0.003
0.030002;-3.40282e+38;9.5;0.4818;0.003
0.031017;-3.40282e+38;9.5;0.4818;0.003
0.032013;-3.40282e+38;9.5;0.4818;0.003
0.033009;-3.40282e+38;9.5;0.4818;0.003
0.034004;-3.40282e+38;9.5;0.4818;0.003
0.035017;-3.40282e+38;9.5;0.4818;0.003
0.036012;-3.40282e+38;9.5;0.4818;0.003
0.037007;-3.40282e+38;9.5;0.4818;0.003
0.038002;-3.40282e+38;9.5;0.4818;0.003
0.039016;-3.40282e+38;9.5;0.4818;0.003
0.040010;-3.40282e+38;9.5;0.4818;0.003
0.041004;-3.40282e+38;9.5;0.4818;0.003
0.042017;-3.40282e+38;9.5;0.4818;0.003
0.043010;-3.40282e+38;9.5;0.4818;0.003
0.044002;-3.40282e+38;9.5;0.4818;0.003
0.045014;-3.40282e+38;9.5;0.4818;0.003
0.046008;-3.40282e+38;9.5;0.4818;0.003
0.047001;-3.40282e+38;9.5;0.4818;0.003
